,participant_id,Sentence ID,Iteration,probability,Expected Transcription,large,base,medium,small,tiny
4667,t2,86_1,L1,nonword,The stirl took lessons to play the dinosaur.,Thank you.,The stroll took lessons to play the dinosaur.,The stroll took less than two played dinosaur.,The stroller took lessons to play the dinosaur.,The stroll took lessons to play the dinosaur.
4668,t2,86_1,L1,nonword,The stirl took lessons to play the dinosaur.,Thank you.,The stroll took lessons to play the dinosaur.,The stroll took less than two played dinosaur.,The stroller took lessons to play the dinosaur.,
4669,t2,86_1,L1,nonword,The stirl took lessons to play the dinosaur.,Thank you.,The stroll took lessons to play the dinosaur.,The stroll took less than two played dinosaur.,,The stroll took lessons to play the dinosaur.
4670,t2,86_1,L1,nonword,The stirl took lessons to play the dinosaur.,Thank you.,The stroll took lessons to play the dinosaur.,The stroll took less than two played dinosaur.,,
4671,t2,86_1,L1,nonword,The stirl took lessons to play the dinosaur.,The squirrel took lessons to play the dinosaur.,,,The stroller took lessons to play the dinosaur.,The stroll took lessons to play the dinosaur.
4672,t2,86_1,L1,nonword,The stirl took lessons to play the dinosaur.,The squirrel took lessons to play the dinosaur.,,,The stroller took lessons to play the dinosaur.,
4673,t2,86_1,L1,nonword,The stirl took lessons to play the dinosaur.,The squirrel took lessons to play the dinosaur.,,,,The stroll took lessons to play the dinosaur.
4674,t2,86_1,L1,nonword,The stirl took lessons to play the dinosaur.,The squirrel took lessons to play the dinosaur.,,,,
4675,t2,86_1,L1,nonword,The stirl took lessons to play the dinosaur.,The squirrel took lessons to play the dinosaur.,,The stroll took less than two played dinosaur.,The stroller took lessons to play the dinosaur.,The stroll took lessons to play the dinosaur.
4676,t2,86_1,L1,nonword,The stirl took lessons to play the dinosaur.,The squirrel took lessons to play the dinosaur.,,The stroll took less than two played dinosaur.,The stroller took lessons to play the dinosaur.,
4677,t2,86_1,L1,nonword,The stirl took lessons to play the dinosaur.,The squirrel took lessons to play the dinosaur.,,The stroll took less than two played dinosaur.,,The stroll took lessons to play the dinosaur.
4678,t2,86_1,L1,nonword,The stirl took lessons to play the dinosaur.,The squirrel took lessons to play the dinosaur.,,The stroll took less than two played dinosaur.,,
4679,t2,86_1,L1,nonword,The stirl took lessons to play the dinosaur.,The squirrel took lessons to play the dinosaur.,The stroll took lessons to play the dinosaur.,,The stroller took lessons to play the dinosaur.,The stroll took lessons to play the dinosaur.
4680,t2,86_1,L1,nonword,The stirl took lessons to play the dinosaur.,The squirrel took lessons to play the dinosaur.,The stroll took lessons to play the dinosaur.,,The stroller took lessons to play the dinosaur.,
4681,t2,86_1,L1,nonword,The stirl took lessons to play the dinosaur.,The squirrel took lessons to play the dinosaur.,The stroll took lessons to play the dinosaur.,,,The stroll took lessons to play the dinosaur.
4682,t2,86_1,L1,nonword,The stirl took lessons to play the dinosaur.,The squirrel took lessons to play the dinosaur.,The stroll took lessons to play the dinosaur.,,,
4683,t2,86_1,L1,nonword,The stirl took lessons to play the dinosaur.,The squirrel took lessons to play the dinosaur.,The stroll took lessons to play the dinosaur.,The stroll took less than two played dinosaur.,The stroller took lessons to play the dinosaur.,The stroll took lessons to play the dinosaur.
4684,t2,86_1,L1,nonword,The stirl took lessons to play the dinosaur.,The squirrel took lessons to play the dinosaur.,The stroll took lessons to play the dinosaur.,The stroll took less than two played dinosaur.,The stroller took lessons to play the dinosaur.,
4685,t2,86_1,L1,nonword,The stirl took lessons to play the dinosaur.,The squirrel took lessons to play the dinosaur.,The stroll took lessons to play the dinosaur.,The stroll took less than two played dinosaur.,,The stroll took lessons to play the dinosaur.
4686,t2,86_1,L1,nonword,The stirl took lessons to play the dinosaur.,The squirrel took lessons to play the dinosaur.,The stroll took lessons to play the dinosaur.,The stroll took less than two played dinosaur.,,
4687,t2,85_2,L2,nonword,I like to play betch with my clock.,Thank you.,I like to play Batch with my cloak.,I like to play batch with my cloud.,,
4688,t2,85_2,L2,nonword,I like to play betch with my clock.,Thank you.,I like to play Batch with my cloak.,I like to play batch with my cloud.,,I like to play a batch with my cloud.
4689,t2,85_2,L2,nonword,I like to play betch with my clock.,Thank you.,I like to play Batch with my cloak.,I like to play batch with my cloud.,I like to play batch with my cloud.,
4690,t2,85_2,L2,nonword,I like to play betch with my clock.,Thank you.,I like to play Batch with my cloak.,I like to play batch with my cloud.,I like to play batch with my cloud.,I like to play a batch with my cloud.
4691,t2,85_2,L2,nonword,I like to play betch with my clock.,Thank you.,I like to play Batch with my cloak.,,,
4692,t2,85_2,L2,nonword,I like to play betch with my clock.,Thank you.,I like to play Batch with my cloak.,,,I like to play a batch with my cloud.
4693,t2,85_2,L2,nonword,I like to play betch with my clock.,Thank you.,I like to play Batch with my cloak.,,I like to play batch with my cloud.,
4694,t2,85_2,L2,nonword,I like to play betch with my clock.,Thank you.,I like to play Batch with my cloak.,,I like to play batch with my cloud.,I like to play a batch with my cloud.
4695,t2,85_2,L2,nonword,I like to play betch with my clock.,Thank you.,,I like to play batch with my cloud.,,
4696,t2,85_2,L2,nonword,I like to play betch with my clock.,Thank you.,,I like to play batch with my cloud.,,I like to play a batch with my cloud.
4697,t2,85_2,L2,nonword,I like to play betch with my clock.,Thank you.,,I like to play batch with my cloud.,I like to play batch with my cloud.,
4698,t2,85_2,L2,nonword,I like to play betch with my clock.,Thank you.,,I like to play batch with my cloud.,I like to play batch with my cloud.,I like to play a batch with my cloud.
4699,t2,85_2,L2,nonword,I like to play betch with my clock.,Thank you.,,,,
4700,t2,85_2,L2,nonword,I like to play betch with my clock.,Thank you.,,,,I like to play a batch with my cloud.
4701,t2,85_2,L2,nonword,I like to play betch with my clock.,Thank you.,,,I like to play batch with my cloud.,
4702,t2,85_2,L2,nonword,I like to play betch with my clock.,Thank you.,,,I like to play batch with my cloud.,I like to play a batch with my cloud.
4703,t2,85_2,L2,nonword,I like to play betch with my clock.,i like to play fetch with my cloud.,I like to play Batch with my cloak.,I like to play batch with my cloud.,,
4704,t2,85_2,L2,nonword,I like to play betch with my clock.,i like to play fetch with my cloud.,I like to play Batch with my cloak.,I like to play batch with my cloud.,,I like to play a batch with my cloud.
4705,t2,85_2,L2,nonword,I like to play betch with my clock.,i like to play fetch with my cloud.,I like to play Batch with my cloak.,I like to play batch with my cloud.,I like to play batch with my cloud.,
4706,t2,85_2,L2,nonword,I like to play betch with my clock.,i like to play fetch with my cloud.,I like to play Batch with my cloak.,I like to play batch with my cloud.,I like to play batch with my cloud.,I like to play a batch with my cloud.
4707,t2,85_2,L2,nonword,I like to play betch with my clock.,i like to play fetch with my cloud.,I like to play Batch with my cloak.,,,
4708,t2,85_2,L2,nonword,I like to play betch with my clock.,i like to play fetch with my cloud.,I like to play Batch with my cloak.,,,I like to play a batch with my cloud.
4709,t2,85_2,L2,nonword,I like to play betch with my clock.,i like to play fetch with my cloud.,I like to play Batch with my cloak.,,I like to play batch with my cloud.,
4710,t2,85_2,L2,nonword,I like to play betch with my clock.,i like to play fetch with my cloud.,I like to play Batch with my cloak.,,I like to play batch with my cloud.,I like to play a batch with my cloud.
4711,t2,85_2,L2,nonword,I like to play betch with my clock.,i like to play fetch with my cloud.,,I like to play batch with my cloud.,,
4712,t2,85_2,L2,nonword,I like to play betch with my clock.,i like to play fetch with my cloud.,,I like to play batch with my cloud.,,I like to play a batch with my cloud.
4713,t2,85_2,L2,nonword,I like to play betch with my clock.,i like to play fetch with my cloud.,,I like to play batch with my cloud.,I like to play batch with my cloud.,
4714,t2,85_2,L2,nonword,I like to play betch with my clock.,i like to play fetch with my cloud.,,I like to play batch with my cloud.,I like to play batch with my cloud.,I like to play a batch with my cloud.
4715,t2,85_2,L2,nonword,I like to play betch with my clock.,i like to play fetch with my cloud.,,,,
4716,t2,85_2,L2,nonword,I like to play betch with my clock.,i like to play fetch with my cloud.,,,,I like to play a batch with my cloud.
4717,t2,85_2,L2,nonword,I like to play betch with my clock.,i like to play fetch with my cloud.,,,I like to play batch with my cloud.,
4718,t2,85_2,L2,nonword,I like to play betch with my clock.,i like to play fetch with my cloud.,,,I like to play batch with my cloud.,I like to play a batch with my cloud.
4719,t2,78_1,R1P2,nonword,The spapple grew on a bell.,Thank you.,,,,
4720,t2,76_2,L1,nonword,The gan checked the time on his stairs.,The gang checked the time on his ears.,,,,Again check the tie on his tears.
4721,t2,76_2,L1,nonword,The gan checked the time on his stairs.,The gang checked the time on his ears.,,,,
4722,t2,76_2,L1,nonword,The gan checked the time on his stairs.,The gang checked the time on his ears.,,,Again check the time on your stairs.,Again check the tie on his tears.
4723,t2,76_2,L1,nonword,The gan checked the time on his stairs.,The gang checked the time on his ears.,,,Again check the time on your stairs.,
4724,t2,76_2,L1,nonword,The gan checked the time on his stairs.,The gang checked the time on his ears.,,The game check the time on his tears.,,Again check the tie on his tears.
4725,t2,76_2,L1,nonword,The gan checked the time on his stairs.,The gang checked the time on his ears.,,The game check the time on his tears.,,
4726,t2,76_2,L1,nonword,The gan checked the time on his stairs.,The gang checked the time on his ears.,,The game check the time on his tears.,Again check the time on your stairs.,Again check the tie on his tears.
4727,t2,76_2,L1,nonword,The gan checked the time on his stairs.,The gang checked the time on his ears.,,The game check the time on his tears.,Again check the time on your stairs.,
4728,t2,76_2,L1,nonword,The gan checked the time on his stairs.,The gang checked the time on his ears.,"Again, check the time only stairs.",,,Again check the tie on his tears.
4729,t2,76_2,L1,nonword,The gan checked the time on his stairs.,The gang checked the time on his ears.,"Again, check the time only stairs.",,,
4730,t2,76_2,L1,nonword,The gan checked the time on his stairs.,The gang checked the time on his ears.,"Again, check the time only stairs.",,Again check the time on your stairs.,Again check the tie on his tears.
4731,t2,76_2,L1,nonword,The gan checked the time on his stairs.,The gang checked the time on his ears.,"Again, check the time only stairs.",,Again check the time on your stairs.,
4732,t2,76_2,L1,nonword,The gan checked the time on his stairs.,The gang checked the time on his ears.,"Again, check the time only stairs.",The game check the time on his tears.,,Again check the tie on his tears.
4733,t2,76_2,L1,nonword,The gan checked the time on his stairs.,The gang checked the time on his ears.,"Again, check the time only stairs.",The game check the time on his tears.,,
4734,t2,76_2,L1,nonword,The gan checked the time on his stairs.,The gang checked the time on his ears.,"Again, check the time only stairs.",The game check the time on his tears.,Again check the time on your stairs.,Again check the tie on his tears.
4735,t2,76_2,L1,nonword,The gan checked the time on his stairs.,The gang checked the time on his ears.,"Again, check the time only stairs.",The game check the time on his tears.,Again check the time on your stairs.,
4736,t2,76_2,L1,nonword,The gan checked the time on his stairs.,Thank you.,,,,Again check the tie on his tears.
4737,t2,76_2,L1,nonword,The gan checked the time on his stairs.,Thank you.,,,,
4738,t2,76_2,L1,nonword,The gan checked the time on his stairs.,Thank you.,,,Again check the time on your stairs.,Again check the tie on his tears.
4739,t2,76_2,L1,nonword,The gan checked the time on his stairs.,Thank you.,,,Again check the time on your stairs.,
4740,t2,76_2,L1,nonword,The gan checked the time on his stairs.,Thank you.,,The game check the time on his tears.,,Again check the tie on his tears.
4741,t2,76_2,L1,nonword,The gan checked the time on his stairs.,Thank you.,,The game check the time on his tears.,,
4742,t2,76_2,L1,nonword,The gan checked the time on his stairs.,Thank you.,,The game check the time on his tears.,Again check the time on your stairs.,Again check the tie on his tears.
4743,t2,76_2,L1,nonword,The gan checked the time on his stairs.,Thank you.,,The game check the time on his tears.,Again check the time on your stairs.,
4744,t2,76_2,L1,nonword,The gan checked the time on his stairs.,Thank you.,"Again, check the time only stairs.",,,Again check the tie on his tears.
4745,t2,76_2,L1,nonword,The gan checked the time on his stairs.,Thank you.,"Again, check the time only stairs.",,,
4746,t2,76_2,L1,nonword,The gan checked the time on his stairs.,Thank you.,"Again, check the time only stairs.",,Again check the time on your stairs.,Again check the tie on his tears.
4747,t2,76_2,L1,nonword,The gan checked the time on his stairs.,Thank you.,"Again, check the time only stairs.",,Again check the time on your stairs.,
4748,t2,76_2,L1,nonword,The gan checked the time on his stairs.,Thank you.,"Again, check the time only stairs.",The game check the time on his tears.,,Again check the tie on his tears.
